#
# Temperature T in K, 
# Chemical potential in Ry
# Energy and free energy in Ry/cell,
# Entropy in Ry/cell/K,
# Heat capacity Cv in Ry/cell/K.
# Multiply by 13.6058 to have energies in eV/cell etc..
# Multiply by 13.6058 x 23060.35 = 313 754.5 to have energies in cal/(N mol).
# Multiply by 13.6058 x 96526.0 = 1 313 313 to have energies in J/(N mol).
# N is the number of formula units per cell.
# For instance in silicon N=2. Divide by N to have energies in cal/mol etc. 
#        T             energy            free energy           entropy              Cv            chemical pot
  0.18100000E+03  0.120702946327E-04 -0.120894409749E-04  0.133479202251E-06  0.133143848683E-06  0.579651945831E+00
  0.18400000E+03  0.124733874199E-04 -0.124928070213E-04  0.135685839355E-06  0.135336217399E-06  0.579651783046E+00
  0.18700000E+03  0.128794450870E-04 -0.129064035264E-04  0.137892238574E-06  0.137528062339E-06  0.579651616290E+00
  0.19000000E+03  0.133013441372E-04 -0.133173519232E-04  0.140098400318E-06  0.139719388081E-06  0.579651449534E+00
  0.19300000E+03  0.137262315196E-04 -0.137385027449E-04  0.142304322614E-06  0.141910196834E-06  0.579651278808E+00
  0.19600000E+03  0.141541184789E-04 -0.141698424604E-04  0.144510004792E-06  0.144100492347E-06  0.579651104112E+00
  0.19900000E+03  0.145850155985E-04 -0.146113582095E-04  0.146715446271E-06  0.146290278607E-06  0.579650925445E+00
  0.20200000E+03  0.150317951888E-04 -0.150501756864E-04  0.148920647897E-06  0.148479561259E-06  0.579650746779E+00
  0.20500000E+03  0.154816033970E-04 -0.154991462342E-04  0.151125607957E-06  0.150668343353E-06  0.579650564141E+00
  0.20800000E+03  0.159344489126E-04 -0.159582589208E-04  0.153330326122E-06  0.152856629531E-06  0.579650377534E+00
  0.21100000E+03  0.163903397813E-04 -0.164275034703E-04  0.155534802140E-06  0.155044424630E-06  0.579650186956E+00
  0.21400000E+03  0.168621439263E-04 -0.168940100492E-04  0.157739037269E-06  0.157231735191E-06  0.579649996378E+00
  0.21700000E+03  0.173370066300E-04 -0.173706308858E-04  0.159943030027E-06  0.159418564943E-06  0.579649801830E+00
  0.22000000E+03  0.178149339438E-04 -0.178573577428E-04  0.162146780394E-06  0.161604919252E-06  0.579649603311E+00
  0.22300000E+03  0.183087904341E-04 -0.183413242169E-04  0.164350289915E-06  0.163790805226E-06  0.579649404793E+00
  0.22600000E+03  0.188057207332E-04 -0.188353832082E-04  0.166553557263E-06  0.165976226993E-06  0.579649202304E+00
  0.22900000E+03  0.193057288913E-04 -0.193395285315E-04  0.168756582632E-06  0.168161190362E-06  0.579648995845E+00
  0.23200000E+03  0.198088182743E-04 -0.198537547030E-04  0.170959366282E-06  0.170345701266E-06  0.579648785415E+00
  0.23500000E+03  0.203278489437E-04 -0.203651999331E-04  0.173161910114E-06  0.172529767429E-06  0.579648574985E+00
  0.23800000E+03  0.208499646598E-04 -0.208867180304E-04  0.175364212984E-06  0.174713393386E-06  0.579648360585E+00
  0.24100000E+03  0.213751668270E-04 -0.214183055302E-04  0.177566275341E-06  0.176896585399E-06  0.579648142215E+00
  0.24400000E+03  0.219034561506E-04 -0.219599596873E-04  0.179768097696E-06  0.179079349823E-06  0.579647919874E+00
  0.24700000E+03  0.224476880963E-04 -0.224988234270E-04  0.181969682281E-06  0.181261694851E-06  0.579647697533E+00
  0.25000000E+03  0.229950057100E-04 -0.230477513147E-04  0.184171028099E-06  0.183443625282E-06  0.579647471222E+00
  0.25300000E+03  0.235454077607E-04 -0.236067426040E-04  0.186372135829E-06  0.185625147695E-06  0.579647240940E+00
  0.25600000E+03  0.241117462789E-04 -0.241629437511E-04  0.188573007930E-06  0.187806270546E-06  0.579647010659E+00
  0.25900000E+03  0.246747371219E-04 -0.247356363178E-04  0.190773642624E-06  0.189986997829E-06  0.579646774422E+00
  0.26200000E+03  0.252536572801E-04 -0.253055420818E-04  0.192974043366E-06  0.192167339034E-06  0.579646538185E+00
  0.26500000E+03  0.258292228232E-04 -0.258919424055E-04  0.195174208411E-06  0.194347298174E-06  0.579646295992E+00
  0.26800000E+03  0.264142820470E-04 -0.264819875967E-04  0.197374140462E-06  0.196526883916E-06  0.579646051814E+00
  0.27100000E+03  0.270024034650E-04 -0.270821070670E-04  0.199573839601E-06  0.198706102153E-06  0.579645803666E+00
  0.27400000E+03  0.276064324082E-04 -0.276794541740E-04  0.201773308694E-06  0.200884961662E-06  0.579645555518E+00
  0.27700000E+03  0.282135107363E-04 -0.282868847762E-04  0.203972546977E-06  0.203063467392E-06  0.579645303399E+00
  0.28000000E+03  0.288300566098E-04 -0.288979792064E-04  0.206171556486E-06  0.205241627183E-06  0.579645049295E+00
  0.28300000E+03  0.294432124909E-04 -0.295255927274E-04  0.208370336460E-06  0.207419445913E-06  0.579644789236E+00
  0.28600000E+03  0.300722445900E-04 -0.301504582183E-04  0.210568890938E-06  0.209596933421E-06  0.579644529176E+00
  0.28900000E+03  0.306978702737E-04 -0.307918557962E-04  0.212767218235E-06  0.211774093537E-06  0.579644263162E+00
  0.29200000E+03  0.313393531243E-04 -0.314305210516E-04  0.214965322520E-06  0.213950936122E-06  0.579643997147E+00
  0.29500000E+03  0.319838346444E-04 -0.320793102732E-04  0.217163203110E-06  0.216127465942E-06  0.579643727161E+00
  0.29800000E+03  0.326313047644E-04 -0.327382319006E-04  0.219360861292E-06  0.218303689752E-06  0.579643453206E+00
  0.30100000E+03  0.332945992279E-04 -0.333944492004E-04  0.221558300426E-06  0.220479616382E-06  0.579643179250E+00
  0.30400000E+03  0.339608595289E-04 -0.340608185051E-04  0.223755519848E-06  0.222655250441E-06  0.579642901324E+00
  0.30700000E+03  0.346300740643E-04 -0.347373498596E-04  0.225952520925E-06  0.224830598567E-06  0.579642619428E+00
  0.31000000E+03  0.353086531651E-04 -0.354176317254E-04  0.228149306099E-06  0.227005668436E-06  0.579642335546E+00
  0.31300000E+03  0.359901613480E-04 -0.361080977609E-04  0.230345875747E-06  0.229180465524E-06  0.579642047694E+00
  0.31600000E+03  0.366810074908E-04 -0.368023379408E-04  0.232542232378E-06  0.231354997417E-06  0.579641757857E+00
  0.31900000E+03  0.373747557227E-04 -0.375067863450E-04  0.234738376388E-06  0.233529269464E-06  0.579641464049E+00
  0.32200000E+03  0.380842348996E-04 -0.382086133837E-04  0.236934311439E-06  0.235703290264E-06  0.579641170242E+00
  0.32500000E+03  0.387965869140E-04 -0.389206750673E-04  0.239130036865E-06  0.237877063921E-06  0.579640872464E+00
  0.32800000E+03  0.395117970465E-04 -0.396429847214E-04  0.241325554170E-06  0.240050596669E-06  0.579640570716E+00
  0.33100000E+03  0.402298501595E-04 -0.403755561124E-04  0.243520864870E-06  0.242223894672E-06  0.579640264997E+00
  0.33400000E+03  0.409635713825E-04 -0.411055635228E-04  0.245715972770E-06  0.244396966322E-06  0.579639959279E+00
  0.33700000E+03  0.417001031242E-04 -0.418458624849E-04  0.247910877178E-06  0.246569815365E-06  0.579639649590E+00
  0.34000000E+03  0.424394291358E-04 -0.425964679442E-04  0.250105579647E-06  0.248742447739E-06  0.579639335930E+00
  0.34300000E+03  0.431943718670E-04 -0.433445569722E-04  0.252300084079E-06  0.250914871647E-06  0.579639022271E+00
  0.34600000E+03  0.439520742181E-04 -0.441029846346E-04  0.254494389748E-06  0.253087090547E-06  0.579638704641E+00
  0.34900000E+03  0.447125189236E-04 -0.448717669601E-04  0.256688498234E-06  0.255259110127E-06  0.579638383041E+00
  0.35200000E+03  0.454756883733E-04 -0.456509203424E-04  0.258882411124E-06  0.257430935990E-06  0.579638057471E+00
  0.35500000E+03  0.462544016057E-04 -0.464276254079E-04  0.261076132432E-06  0.259602576061E-06  0.579637731900E+00
  0.35800000E+03  0.470358023862E-04 -0.472147363865E-04  0.263269661376E-06  0.261774033386E-06  0.579637402359E+00
  0.36100000E+03  0.478262901790E-04 -0.480058531057E-04  0.265463000789E-06  0.263945314519E-06  0.579637070833E+00
  0.36400000E+03  0.486194276964E-04 -0.488074112910E-04  0.267656151064E-06  0.266116423498E-06  0.579636735337E+00
  0.36700000E+03  0.494216133565E-04 -0.496130118712E-04  0.269849115062E-06  0.268287366707E-06  0.579636397855E+00
  0.37000000E+03  0.502264098723E-04 -0.504290905968E-04  0.272041893160E-06  0.270458147982E-06  0.579636056403E+00
  0.37300000E+03  0.510466315412E-04 -0.512428330462E-04  0.274234489511E-06  0.272628774783E-06  0.579635714951E+00
  0.37600000E+03  0.518694237066E-04 -0.520670919048E-04  0.276426903222E-06  0.274799249503E-06  0.579635369529E+00
  0.37900000E+03  0.526947663573E-04 -0.529018861495E-04  0.278619135902E-06  0.276969576911E-06  0.579635020136E+00
  0.38200000E+03  0.535290554252E-04 -0.537408193303E-04  0.280811190460E-06  0.279139762951E-06  0.579634668758E+00
  0.38500000E+03  0.543658538156E-04 -0.545903270637E-04  0.283003067219E-06  0.281309810941E-06  0.579634313410E+00
  0.38800000E+03  0.552115565344E-04 -0.554440138778E-04  0.285194769104E-06  0.283479726641E-06  0.579633956077E+00
  0.39100000E+03  0.560725573221E-04 -0.562954856157E-04  0.287386299074E-06  0.285649515744E-06  0.579633598743E+00
  0.39400000E+03  0.569295884232E-04 -0.571640075517E-04  0.289577654759E-06  0.287819178680E-06  0.579633235454E+00
  0.39700000E+03  0.578018739069E-04 -0.580303562768E-04  0.291768841773E-06  0.289988723524E-06  0.579632872165E+00
  0.40000000E+03  0.586701472597E-04 -0.589137958102E-04  0.293959857675E-06  0.292158150472E-06  0.579632502921E+00
  0.40300000E+03  0.595536307015E-04 -0.597951046738E-04  0.296150708127E-06  0.294327467444E-06  0.579632133676E+00
  0.40600000E+03  0.604394730265E-04 -0.606871321251E-04  0.298341391999E-06  0.296496675723E-06  0.579631760461E+00
  0.40900000E+03  0.613276524988E-04 -0.615898990406E-04  0.300531910854E-06  0.298665779107E-06  0.579631383276E+00
  0.41200000E+03  0.622309743062E-04 -0.624906005429E-04  0.302722269051E-06  0.300834783964E-06  0.579631006090E+00
  0.41500000E+03  0.631365884495E-04 -0.634020846819E-04  0.304912465377E-06  0.303003691251E-06  0.579630624935E+00
  0.41800000E+03  0.640444728511E-04 -0.643243727222E-04  0.307102501372E-06  0.305172504477E-06  0.579630239809E+00
  0.42100000E+03  0.649674308327E-04 -0.652446617480E-04  0.309292381427E-06  0.307341229759E-06  0.579629854683E+00
  0.42400000E+03  0.658926136110E-04 -0.661757985884E-04  0.311482104244E-06  0.309509867735E-06  0.579629465586E+00
  0.42700000E+03  0.668199988707E-04 -0.671178047893E-04  0.313671671335E-06  0.311678421631E-06  0.579629072519E+00
  0.43000000E+03  0.677623881128E-04 -0.680578793492E-04  0.315861087121E-06  0.313846897319E-06  0.579628679453E+00
  0.43300000E+03  0.687069338926E-04 -0.690088677500E-04  0.318050350214E-06  0.316015295124E-06  0.579628282415E+00
  0.43600000E+03  0.696536136620E-04 -0.699707918116E-04  0.320239462095E-06  0.318183617997E-06  0.579627881408E+00
  0.43900000E+03  0.706152271942E-04 -0.709308523513E-04  0.322428427211E-06  0.320351871573E-06  0.579627480400E+00
  0.44200000E+03  0.715789284216E-04 -0.719018934625E-04  0.324617244082E-06  0.322520055872E-06  0.579627075422E+00
  0.44500000E+03  0.725446946352E-04 -0.728839371636E-04  0.326805914155E-06  0.324688173579E-06  0.579626666474E+00
  0.44800000E+03  0.735253239416E-04 -0.738641860288E-04  0.328994441898E-06  0.326856230100E-06  0.579626257526E+00
  0.45100000E+03  0.745079716811E-04 -0.748554827275E-04  0.331182825740E-06  0.329024225161E-06  0.579625844607E+00
  0.45400000E+03  0.754926150650E-04 -0.758578493937E-04  0.333371067090E-06  0.331192161194E-06  0.579625427718E+00
  0.45700000E+03  0.764920505799E-04 -0.768584903089E-04  0.335559170435E-06  0.333360043381E-06  0.579625010829E+00
  0.46000000E+03  0.774934350292E-04 -0.778702466612E-04  0.337747134109E-06  0.335527871170E-06  0.579624589970E+00
  0.46300000E+03  0.785095638774E-04 -0.788803238112E-04  0.339934962610E-06  0.337695649604E-06  0.579624169110E+00
  0.46600000E+03  0.795275949358E-04 -0.799015619251E-04  0.342122654208E-06  0.339863377950E-06  0.579623744281E+00
  0.46900000E+03  0.805475053297E-04 -0.809339832761E-04  0.344310210247E-06  0.342031058236E-06  0.579623315480E+00
  0.47200000E+03  0.815756805818E-04 -0.819712025012E-04  0.346497633650E-06  0.344198693858E-06  0.579622884695E+00
  0.47500000E+03  0.826056889324E-04 -0.830196500452E-04  0.348684924163E-06  0.346366285257E-06  0.579622449939E+00
  0.47800000E+03  0.836567312485E-04 -0.840601267764E-04  0.350872087918E-06  0.348533838600E-06  0.579622017169E+00
  0.48100000E+03  0.846967441629E-04 -0.851246916891E-04  0.353059118195E-06  0.350701348368E-06  0.579621576458E+00
  0.48400000E+03  0.857577433706E-04 -0.861813324170E-04  0.355246024355E-06  0.352868823509E-06  0.579621137732E+00
  0.48700000E+03  0.868204823637E-04 -0.872492926143E-04  0.357432802830E-06  0.355036261255E-06  0.579620695035E+00
  0.49000000E+03  0.878913452909E-04 -0.883221884012E-04  0.359619456514E-06  0.357203664602E-06  0.579620250354E+00
  0.49300000E+03  0.889639019854E-04 -0.894064486269E-04  0.361805985015E-06  0.359371033546E-06  0.579619801702E+00
  0.49600000E+03  0.900381297347E-04 -0.905020954824E-04  0.363992389551E-06  0.361538369481E-06  0.579619349079E+00
  0.49900000E+03  0.911268182066E-04 -0.915963404554E-04  0.366178674673E-06  0.363705676711E-06  0.579618896457E+00
  0.50200000E+03  0.922299433047E-04 -0.926892071923E-04  0.368364841628E-06  0.365872956530E-06  0.579618443834E+00
  0.50500000E+03  0.933218581730E-04 -0.938063386913E-04  0.370550884880E-06  0.368040204197E-06  0.579617983271E+00
  0.50800000E+03  0.944281635205E-04 -0.949221371475E-04  0.372736812338E-06  0.370207426834E-06  0.579617522708E+00
  0.51100000E+03  0.955488353849E-04 -0.960366260946E-04  0.374922625205E-06  0.372374625560E-06  0.579617062145E+00
  0.51400000E+03  0.966710399071E-04 -0.971626372051E-04  0.377108321230E-06  0.374541798425E-06  0.579616597612E+00
  0.51700000E+03  0.977947546601E-04 -0.983001924326E-04  0.379293901533E-06  0.376708946415E-06  0.579616129108E+00
  0.52000000E+03  0.989263617838E-04 -0.994429100729E-04  0.381479368955E-06  0.378876071978E-06  0.579615658619E+00
  0.52300000E+03  0.100065838241E-03 -0.100590812731E-03  0.383664724613E-06  0.381043176009E-06  0.579615186144E+00
  0.52600000E+03  0.101213161060E-03 -0.101743922953E-03  0.385849969608E-06  0.383210259354E-06  0.579614711685E+00
  0.52900000E+03  0.102368307343E-03 -0.102902263218E-03  0.388035105030E-06  0.385377322810E-06  0.579614235240E+00
  0.53200000E+03  0.103524850701E-03 -0.104072258557E-03  0.390220130183E-06  0.387544365596E-06  0.579613754825E+00
  0.53500000E+03  0.104689172346E-03 -0.105247528270E-03  0.392405047880E-06  0.389711389942E-06  0.579613272425E+00
  0.53800000E+03  0.105867652660E-03 -0.106421692534E-03  0.394589860954E-06  0.391878398052E-06  0.579612790025E+00
  0.54100000E+03  0.107041059743E-03 -0.107613979963E-03  0.396774565075E-06  0.394045385926E-06  0.579612301669E+00
  0.54400000E+03  0.108228580250E-03 -0.108805206393E-03  0.398959166623E-06  0.396212358765E-06  0.579611813314E+00
  0.54700000E+03  0.109417386250E-03 -0.110008197412E-03  0.401143663002E-06  0.398379314018E-06  0.579611320988E+00
  0.55000000E+03  0.110620260226E-03 -0.111210172125E-03  0.403328058821E-06  0.400546255290E-06  0.579610828661E+00
  0.55300000E+03  0.111824375324E-03 -0.112423955011E-03  0.405512351421E-06  0.402713179940E-06  0.579610332365E+00
  0.55600000E+03  0.113029709950E-03 -0.113649567257E-03  0.407696541740E-06  0.404880088390E-06  0.579609832098E+00
  0.55900000E+03  0.114249045424E-03 -0.114874229205E-03  0.409880634398E-06  0.407046984162E-06  0.579609331831E+00
  0.56200000E+03  0.115469556501E-03 -0.116110763673E-03  0.412064626646E-06  0.409213864494E-06  0.579608827594E+00
  0.56500000E+03  0.116704023752E-03 -0.117346391805E-03  0.414248523109E-06  0.411380732859E-06  0.579608323357E+00
  0.56800000E+03  0.117939622989E-03 -0.118593935327E-03  0.416432320979E-06  0.413547586422E-06  0.579607815149E+00
  0.57100000E+03  0.119189133998E-03 -0.119840616214E-03  0.418616024889E-06  0.415714428613E-06  0.579607306942E+00
  0.57400000E+03  0.120439733672E-03 -0.121099255080E-03  0.420799631972E-06  0.417881256525E-06  0.579606794764E+00
